FID,DPTO_CCDGO,MPIO_CCDGO,CPOB_CNMBR,CPOB_NANO,CPOB_CSMBL,latitude,longitude,DPNP,DPNP_Dbl,Desplazado,Refugiados,IDPs,TotalImpct
831,73,563,PRADO,2011,5,3.750763841340000,-74.927607348899997,73563,73563.000000000000000,5730.000000000000000,607.000000000000000,1376.000000000000000,7713.000000000000000
832,73,200,COELLO,2011,5,4.286128911160000,-74.897895532700005,73200,73200.000000000000000,514.000000000000000,286.000000000000000,10.000000000000000,810.000000000000000
833,73,217,COYAIMA,2011,5,3.798476933590000,-75.194142301100001,73217,73217.000000000000000,11953.000000000000000,424.000000000000000,317.000000000000000,12694.000000000000000
834,73,624,ROVIRA,2011,5,4.239483306350000,-75.240683125299995,73624,73624.000000000000000,11041.000000000000000,1649.000000000000000,1191.000000000000000,13881.000000000000000
835,73,671,SALDAÑA,2011,5,3.926797132500000,-75.016636739099994,73671,73671.000000000000000,1751.000000000000000,342.000000000000000,29.000000000000000,2122.000000000000000
836,73,678,SAN LUIS,2011,5,4.133014491950000,-75.095283515500000,73678,73678.000000000000000,2721.000000000000000,474.000000000000000,338.000000000000000,3533.000000000000000
837,73,024,ALPUJARRA,2011,5,3.391799957310000,-74.932566289500002,73024,73024.000000000000000,1404.000000000000000,194.000000000000000,70.000000000000000,1668.000000000000000
838,73,026,ALVARADO,2011,5,4.568164621110000,-74.952151753500004,73026,73026.000000000000000,1887.000000000000000,247.000000000000000,158.000000000000000,2292.000000000000000
839,73,226,CUNDAY,2011,5,4.059845094020000,-74.692666116699996,73226,73226.000000000000000,5655.000000000000000,448.000000000000000,625.000000000000000,6728.000000000000000
840,73,236,DOLORES,2011,5,3.539195149350000,-74.896809659300004,73236,73236.000000000000000,5914.000000000000000,252.000000000000000,2244.000000000000000,8410.000000000000000
841,73,854,VALLE DE SAN JUAN,2011,5,4.197485032450000,-75.115589548900005,73854,73854.000000000000000,932.000000000000000,245.000000000000000,367.000000000000000,1544.000000000000000
842,73,870,VILLAHERMOSA,2011,5,5.030295445260000,-75.117789875900002,73870,73870.000000000000000,4962.000000000000000,347.000000000000000,275.000000000000000,5584.000000000000000
843,73,043,ANZOÁTEGUI,2011,5,4.627397332170000,-75.096302833500005,73043,73043.000000000000000,5960.000000000000000,758.000000000000000,252.000000000000000,6970.000000000000000
844,73,055,GUAYABAL,2011,5,5.029970104290000,-74.884263064999999,73055,73055.000000000000000,1465.000000000000000,882.000000000000000,229.000000000000000,2576.000000000000000
845,73,270,FALAN,2011,5,5.120991733300000,-74.949215708200001,73270,73270.000000000000000,1989.000000000000000,285.000000000000000,40.000000000000000,2314.000000000000000
846,73,555,PLANADAS,2011,5,3.197021377080000,-75.643783879500006,73555,73555.000000000000000,19934.000000000000000,1721.000000000000000,2099.000000000000000,23754.000000000000000
847,73,030,AMBALEMA,2011,5,4.785386129350000,-74.761798613699995,73030,73030.000000000000000,792.000000000000000,245.000000000000000,21.000000000000000,1058.000000000000000
848,73,067,ATACO,2011,5,3.591164867310000,-75.382454022499999,73067,73067.000000000000000,15694.000000000000000,716.000000000000000,3106.000000000000000,19516.000000000000000
849,73,347,HERVEO,2011,5,5.079945225010000,-75.178225033900006,73347,73347.000000000000000,1906.000000000000000,238.000000000000000,220.000000000000000,2364.000000000000000
850,73,585,PURIFICACIÓN,2011,5,3.858253752870000,-74.930858352300007,73585,73585.000000000000000,2404.000000000000000,857.000000000000000,210.000000000000000,3471.000000000000000
851,73,616,RIOBLANCO,2011,5,3.530213777450000,-75.644684136500004,73616,73616.000000000000000,24074.000000000000000,494.000000000000000,3726.000000000000000,28294.000000000000000
852,73,148,CARMEN DE APICALÁ,2011,5,4.148197585500000,-74.719295546500007,73148,73148.000000000000000,234.000000000000000,618.000000000000000,28.000000000000000,880.000000000000000
853,73,168,CHAPARRAL,2011,5,3.725761110180000,-75.483582209500000,73168,73168.000000000000000,19904.000000000000000,5175.000000000000000,2609.000000000000000,27688.000000000000000
854,73,352,ICONONZO,2011,5,4.176261863290000,-74.531902782299994,73352,73352.000000000000000,4447.000000000000000,658.000000000000000,307.000000000000000,5412.000000000000000
855,73,622,RONCESVALLES,2011,5,4.011227518650000,-75.606139052000003,73622,73622.000000000000000,3303.000000000000000,123.000000000000000,75.000000000000000,3501.000000000000000
856,73,283,FRESNO,2011,5,5.153587688290000,-75.036194982500007,73283,73283.000000000000000,4231.000000000000000,2159.000000000000000,256.000000000000000,6646.000000000000000
857,73,319,GUAMO,2011,5,4.029955464430000,-74.971495045799998,73319,73319.000000000000000,2103.000000000000000,710.000000000000000,22.000000000000000,2835.000000000000000
858,73,408,LÉRIDA,2011,5,4.861051741250000,-74.911602287700006,73408,73408.000000000000000,2703.000000000000000,996.000000000000000,701.000000000000000,4400.000000000000000
859,73,411,LÍBANO,2011,5,4.923320268470000,-75.062990051000000,73411,73411.000000000000000,9439.000000000000000,6149.000000000000000,7201.000000000000000,22789.000000000000000
860,73,675,SAN ANTONIO,2011,5,3.914292033660000,-75.479650638099997,73675,73675.000000000000000,11646.000000000000000,691.000000000000000,225.000000000000000,12562.000000000000000
861,73,686,SANTA ISABEL,2011,5,4.714067825850000,-75.097511292400000,73686,73686.000000000000000,3251.000000000000000,264.000000000000000,158.000000000000000,3673.000000000000000
862,73,001,IBAGUÉ,2011,5,4.439630725180000,-75.196350146499995,73001,73001.000000000000000,10112.000000000000000,75833.000000000000000,10841.000000000000000,96786.000000000000000
863,76,109,BUENAVENTURA,2012,5,3.875474305910000,-77.011535895500003,76109,76109.000000000000000,95509.000000000000000,34393.000000000000000,152959.000000000000000,282861.000000000000000
864,76,111,GUADALAJARA DE BUGA,2012,5,3.901401027150000,-76.298934040999995,76111,76111.000000000000000,3715.000000000000000,5065.000000000000000,4206.000000000000000,12986.000000000000000
865,76,147,CARTAGO,2012,5,4.738521915810000,-75.911513294800002,76147,76147.000000000000000,1811.000000000000000,5215.000000000000000,42.000000000000000,7068.000000000000000
866,76,248,EL CERRITO,2012,5,3.684750274940000,-76.311734082100003,76248,76248.000000000000000,2025.000000000000000,2486.000000000000000,227.000000000000000,4738.000000000000000
867,76,364,JAMUNDÍ,2012,5,3.262996513920000,-76.540230537400006,76364,76364.000000000000000,5848.000000000000000,9002.000000000000000,4418.000000000000000,19268.000000000000000
868,76,520,PALMIRA,2008,5,3.532937092820000,-76.298215680599995,76520,76520.000000000000000,3911.000000000000000,9368.000000000000000,1754.000000000000000,15033.000000000000000
869,76,736,SEVILLA,2012,5,4.270445341170000,-75.931569835100007,76736,76736.000000000000000,3850.000000000000000,2438.000000000000000,672.000000000000000,6960.000000000000000
870,76,834,TULUÁ,2008,5,4.085358464490000,-76.197175603900007,76834,76834.000000000000000,10449.000000000000000,15352.000000000000000,13822.000000000000000,39623.000000000000000
871,76,892,YUMBO,2010,5,3.540269025410000,-76.497639148600001,76892,76892.000000000000000,1275.000000000000000,6973.000000000000000,54.000000000000000,8302.000000000000000
872,76,036,ANDALUCÍA,2011,5,4.173485404840000,-76.167113641300006,76036,76036.000000000000000,829.000000000000000,410.000000000000000,80.000000000000000,1319.000000000000000
873,76,041,ANSERMANUEVO,2011,5,4.794553821700000,-75.992792336700006,76041,76041.000000000000000,824.000000000000000,979.000000000000000,37.000000000000000,1840.000000000000000
874,76,100,BOLÍVAR,2011,5,4.338137375720000,-76.184963255100001,76100,76100.000000000000000,3530.000000000000000,532.000000000000000,245.000000000000000,4307.000000000000000
875,76,054,ARGELIA,2011,5,4.726972861540000,-76.119849637599998,76054,76054.000000000000000,912.000000000000000,715.000000000000000,110.000000000000000,1737.000000000000000
876,76,122,CAICEDONIA,2011,5,4.340622277930000,-75.836534389999997,76122,76122.000000000000000,2187.000000000000000,2131.000000000000000,265.000000000000000,4583.000000000000000
877,76,113,BUGALAGRANDE,2011,5,4.208153039350000,-76.157715206899994,76113,76113.000000000000000,4303.000000000000000,3079.000000000000000,2029.000000000000000,9411.000000000000000
878,76,126,DARIÉN,2011,5,3.935223947360000,-76.484223372200006,76126,76126.000000000000000,1897.000000000000000,1132.000000000000000,829.000000000000000,3858.000000000000000
879,76,130,CANDELARIA,2011,5,3.409349462360000,-76.347735851600007,76130,76130.000000000000000,812.000000000000000,4644.000000000000000,23.000000000000000,5479.000000000000000
880,76,233,DAGUA,2011,5,3.657393500910000,-76.689174762400000,76233,76233.000000000000000,5781.000000000000000,4685.000000000000000,5112.000000000000000,15578.000000000000000
881,76,250,EL DOVIO,2011,5,4.509914989660000,-76.237266027499999,76250,76250.000000000000000,4836.000000000000000,448.000000000000000,253.000000000000000,5537.000000000000000
882,76,246,EL CAIRO,2011,5,4.762018307080000,-76.221085161999994,76246,76246.000000000000000,1253.000000000000000,505.000000000000000,174.000000000000000,1932.000000000000000
883,76,243,EL ÁGUILA,2011,5,4.909880471270000,-76.041337805100000,76243,76243.000000000000000,1406.000000000000000,277.000000000000000,90.000000000000000,1773.000000000000000
884,76,400,LA UNIÓN,2011,5,4.535094830350000,-76.102956953299994,76400,76400.000000000000000,1177.000000000000000,1465.000000000000000,83.000000000000000,2725.000000000000000
885,76,275,FLORIDA,2011,5,3.323870389290000,-76.233983724599995,76275,76275.000000000000000,3899.000000000000000,2637.000000000000000,2447.000000000000000,8983.000000000000000
886,76,306,GINEBRA,2011,5,3.724617160810000,-76.268320012800004,76306,76306.000000000000000,803.000000000000000,1024.000000000000000,159.000000000000000,1986.000000000000000
887,76,606,RESTREPO,2011,5,3.825400208410000,-76.520869935600004,76606,76606.000000000000000,846.000000000000000,1630.000000000000000,436.000000000000000,2912.000000000000000
888,76,318,GUACARÍ,2011,5,3.761995494240000,-76.333506313000001,76318,76318.000000000000000,780.000000000000000,1484.000000000000000,146.000000000000000,2410.000000000000000
889,76,001,SANTIAGO DE CALI,2011,5,3.417586541000000,-76.522332466300000,76001,76001.000000000000000,17084.000000000000000,148077.000000000000000,3177.000000000000000,168338.000000000000000
890,76,020,ALCALÁ,2011,5,4.674378925100000,-75.779759164400005,76020,76020.000000000000000,696.000000000000000,1170.000000000000000,25.000000000000000,1891.000000000000000
891,76,828,TRUJILLO,2011,5,4.212243859710000,-76.318760351700007,76828,76828.000000000000000,4600.000000000000000,1513.000000000000000,959.000000000000000,7072.000000000000000
892,76,622,ROLDANILLO,2011,5,4.413548393540000,-76.151031589499993,76622,76622.000000000000000,2085.000000000000000,1402.000000000000000,345.000000000000000,3832.000000000000000
893,76,845,ULLOA,2011,5,4.702861425780000,-75.738755228200006,76845,76845.000000000000000,250.000000000000000,348.000000000000000,7.000000000000000,605.000000000000000
894,76,377,LA CUMBRE,2011,5,3.647189293530000,-76.568166463099999,76377,76377.000000000000000,1117.000000000000000,550.000000000000000,129.000000000000000,1796.000000000000000
895,76,863,VERSALLES,2011,5,4.575820616020000,-76.199509402800004,76863,76863.000000000000000,1354.000000000000000,247.000000000000000,51.000000000000000,1652.000000000000000
896,76,403,LA VICTORIA,2011,5,4.524440841020000,-76.036214208900006,76403,76403.000000000000000,783.000000000000000,503.000000000000000,5.000000000000000,1291.000000000000000
897,76,890,YOTOCO,2011,5,3.861066762410000,-76.383086680399998,76890,76890.000000000000000,511.000000000000000,763.000000000000000,32.000000000000000,1306.000000000000000
898,76,497,OBANDO,2011,5,4.574930856530000,-75.974730756200003,76497,76497.000000000000000,557.000000000000000,766.000000000000000,29.000000000000000,1352.000000000000000
899,76,670,SAN PEDRO,2011,5,3.994626384620000,-76.229213111199996,76670,76670.000000000000000,1617.000000000000000,1735.000000000000000,2086.000000000000000,5438.000000000000000
900,76,823,TORO,2011,5,4.607853844670000,-76.077391115699996,76823,76823.000000000000000,980.000000000000000,702.000000000000000,20.000000000000000,1702.000000000000000
901,76,895,ZARZAL,2011,5,4.390428465590000,-76.071748166099994,76895,76895.000000000000000,1438.000000000000000,1667.000000000000000,45.000000000000000,3150.000000000000000
902,76,563,PRADERA,2011,5,3.419437767270000,-76.241041111700000,76563,76563.000000000000000,3875.000000000000000,3061.000000000000000,2176.000000000000000,9112.000000000000000
903,76,616,RIOFRÍO,2011,5,4.156939489680000,-76.288600207299993,76616,76616.000000000000000,3154.000000000000000,2577.000000000000000,762.000000000000000,6493.000000000000000
904,81,736,SARAVENA,2012,5,6.953877940550000,-71.873949477899998,81736,81736.000000000000000,13963.000000000000000,12151.000000000000000,1663.000000000000000,27777.000000000000000
905,81,065,ARAUQUITA,2011,5,7.029313653420000,-71.427639590799998,81065,81065.000000000000000,15663.000000000000000,4370.000000000000000,4213.000000000000000,24246.000000000000000
906,81,220,CRAVO NORTE,2011,5,6.303393698560000,-70.203567560200000,81220,81220.000000000000000,2856.000000000000000,388.000000000000000,544.000000000000000,3788.000000000000000
